"date","yy","mm","RECESSION","CPI","FEDFUNDS","GDP","INDPRO","PAYEMS","PIX","SP500","UNEMPLOY","YC","REGIME","REGIME3"
1963-12-01,1963,12,"n",-0.000976085973055429,-0.02,0.00120336180821923,0.00489126323695022,-0.000488920717277352,0.00240209753004095,-0.0105950321929553,0.164,0.76,2,0.0712319089921782
1964-01-01,1964,1,"n",0.000976085973055429,-0.1,0.00266946378628319,-0.0019536352987366,0.00184965502583978,0.00709967846155202,0.0241494906246098,-0.176,0.67,2,0.0714451934822531
1964-02-01,1964,2,"n",0.00097513415820627,0.1,0.00610778172042181,0.00876145808118434,0.00219420539413129,-0.000108289566406405,0.0265700758057363,0.0539999999999998,0.7,2,0.0713598701316416
1964-03-01,1964,3,"n",0.0032435967458424,0,0.00781893511752862,0.00675831404237037,0.00461646081932443,0.00894836438349067,0.00981668927461588,-0.097,0.8,2,0.0714665263107164
1964-04-01,1964,4,"n",0.00194111998834456,-0.0499999999999998,0.00693690205991793,0,0.00249027366048438,0.00506745784988816,0.0150532240980459,0.0180000000000002,0.75,2,0.0713811997748678
1964-05-01,1964,5,"n",-0.000970089000894792,0.04,0.00429015226304053,0.0162302498893063,0.000431708102958339,0.00610385514096823,0.00605904395870205,-0.032,0.69,2,0.0731543387758096
1964-06-01,1964,6,"n",0.000970089000894792,0.0299999999999998,0.00293514220868651,0.00566720581665425,0.00287903932133027,0.00631295189401815,0.0113872717504835,-0.154,0.65,2,0.0713172132338643
1964-07-01,1964,7,"n",0.000323153985684943,0,0.00360291460715345,0.00281821362501589,0.00223544475249327,0.00385978934575704,0.0162906102845906,0.0500000000000003,0.77,2,0.0712319089921782
1964-08-01,1964,8,"n",0.000968835858117689,-0.0800000000000001,0.00555076894300122,0.0065529683035801,0.00330958623636057,0.00541363109001392,0.0180753144781871,-0.206,0.71,2,0.0712745595207892
1964-09-01,1964,9,"n",0.00096789812363518,0.0800000000000001,0.00591797736112021,0.00650695966233039,0.00353752793479067,0.00604252428896856,-0.0163629853345615,0.0469999999999997,0.73,2,0.0713811997748678
1964-10-01,1964,10,"n",0.000322424636034935,-0.0499999999999998,0.00403348025327865,0.0037012458783412,0.00483314703352278,0.0042150421720164,0.0283134143622208,0.0570000000000004,0.8,2,0.0716798984013512
